,adset_id,adset_name,budget_spend,campaign_id,campaign_name,clicks,impressions,installs,objective,revenue,status
8379,#23843911791010194,CB-i-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-6,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8380,#23843911790560194,CB-a-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-6,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8381,#23843911751610194,CB-i-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-5,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8382,#23843911751050194,CB-a-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-5,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8383,#23843911733270194,CB-i-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-4,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8384,#23843911731850194,CB-a-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-4,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8385,#23843911715740194,CB-i-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-3,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8386,#23843911715280194,CB-a-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-3,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8387,#23843911701550194,CB-i-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8388,#23843911694720194,CB-a-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8389,#23843911683540194,CB-i-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8390,#23843911683410194,CB-a-fb-CT-US-U 9x16-20191106-F-set1_freelancerwins-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8391,#23843911482140194,CB-a-fb-SL-BENELUX_11.11,18.0,-1,-1,-1.0,-1.0,,-1,,-1
8392,#23843911482130194,CB-i-fb-SL-US,0.0,#23843868966180194,CB-i-fb-SL-US,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8393,#23843911482120194,CB-i-fb-SL-US_11.11,7.0,-1,-1,-1.0,-1.0,,-1,,-1
8394,#23843911482110194,CB-a-fb-SL-DACH_11.11,13.0,-1,-1,-1.0,-1.0,,-1,,-1
8395,#23843911482100194,CB-a-fb-SL-US_11.11,43.0,-1,-1,-1.0,-1.0,,-1,,-1
8396,#23843911482090194,CB-a-fb-SL-TRIN_11.11,0.0,-1,-1,-1.0,-1.0,,-1,,-1
8397,#23843911482080194,CB-a-fb-SL-RUMXBRID_11.11,0.0,-1,-1,-1.0,-1.0,,-1,,-1
8398,#23843911482070194,CB-a-fb-SL-T4_11.11,0.0,-1,-1,-1.0,-1.0,,-1,,-1
8399,#23843911482060194,CB-i-fb-BENELUX_11.11,10.0,-1,-1,-1.0,-1.0,,-1,,-1
8400,#23843911482050194,CB-a-fb-SL-UKCAAU_11.11,14.0,-1,-1,-1.0,-1.0,,-1,,-1
8401,#23843911482040194,CB-a-fb-SL-T2_11.11,0.0,-1,-1,-1.0,-1.0,,-1,,-1
8402,#23843911482030194,CB-i-fb-SL-RUMXBRID_11.11,0.0,-1,-1,-1.0,-1.0,,-1,,-1
8403,#23843911482020194,CB-a-fb-SL-RoEU_11.11,0.0,-1,-1,-1.0,-1.0,,-1,,-1
8404,#23843911482010194,CB-a-fb-SL-Scan_11.11,21.0,-1,-1,-1.0,-1.0,,-1,,-1
8405,#23843911482000194,CB-i-fb-SL-UKCAAU_11.11,0.0,-1,-1,-1.0,-1.0,,-1,,-1
8406,#23843911481970194,CB-i-fb-SL-DACH_11.11,3.0,-1,-1,-1.0,-1.0,,-1,,-1
8407,#23843911481960194,CB-i-fb-SL-RoEU_11.11,17.0,-1,-1,-1.0,-1.0,,-1,,-1
8408,#23843911481950194,CB-i-fb-SL-Scan_11.11,6.0,-1,-1,-1.0,-1.0,,-1,,-1
8409,#23843911481940194,CB-i-fb-SL-T2_11.11,11.0,-1,-1,-1.0,-1.0,,-1,,-1
8410,#23843911481930194,CB-i-fb-SL-T4_11.11,1.0,-1,-1,-1.0,-1.0,,-1,,-1
8411,#23843901266540194,CB-i-fb-CT-US-U 9x16-20191108-A-livefail-3,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8412,#23843901266430194,CB-a-fb-CT-US-U 9x16-20191108-A-livefail-3,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8413,#23843901255990194,CB-i-fb-CT-US-U 9x16-20191108-A-livefail-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8414,#23843901255620194,CB-a-fb-CT-US-U 9x16-20191108-A-livefail-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8415,#23843901242630194,CB-i-fb-CT-US-U 9x16-20191108-A-livefail-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8416,#23843901242160194,CB-a-fb-CT-US-U 9x16-20191108-A-livefail-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8417,#23843900972600194,CB-i-fb-CT-US-U 4x5-20191108-R-phonesmash-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8418,#23843900972120194,CB-a-fb-CT-US-U 4x5-20191108-R-phonesmash-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8419,#23843900968670194,CB-i-fb-CT-US-U 9x16-20191108-R-phonesmash-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8420,#23843900968580194,CB-a-fb-CT-US-U 9x16-20191108-R-phonesmash-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8421,#23843897418590194,CB-i-fb-CT-US-U 1x1-20191107-K-filter-3,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8422,#23843897418480194,CB-a-fb-CT-US-U 1x1-20191107-K-filter-3,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8423,#23843897397030194,CB-i-fb-CT-US-U 9x16-20191107-K-filter-3,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8424,#23843897396340194,CB-a-fb-CT-US-U 9x16-20191107-K-filter-3,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8425,#23843897323910194,CB-i-fb-CT-US-U 4x5-20191107-K-filter-3,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8426,#23843897323400194,CB-a-fb-CT-US-U 4x5-20191107-K-filter-3,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8427,#23843897303750194,CB-i-fb-CT-US-U 9x16-20191107-R-realhandbestperfcaptions_set1-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8428,#23843897303560194,CB-a-fb-CT-US-U 9x16-20191107-R-realhandbestperfcaptions_set1-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8429,#23843897298570194,CB-i-fb-CT-US-U 9x16-20191107-R-realhandbestperfcaptions_set2-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8430,#23843897298120194,CB-a-fb-CT-US-U 9x16-20191107-R-realhandbestperfcaptions_set2-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8431,#23843897291050194,CB-i-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set1-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8432,#23843897290960194,CB-a-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set1-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8433,#23843897286960194,CB-i-fb-CT-US-U 1x1-20191107-K-filter-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8434,#23843897286460194,CB-a-fb-CT-US-U 1x1-20191107-K-filter-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8435,#23843897285140194,CB-a-fb-CT-US-U 9x16-20191107-K-filter-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8436,#23843897273250194,CB-i-fb-CT-US-U 9x16-20191107-K-filter-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8437,#23843897268590194,CB-i-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set4-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8438,#23843897267860194,CB-a-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set4-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8439,#23843897263540194,CB-i-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set3-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8440,#23843897263280194,CB-a-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set3-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8441,#23843897261770194,CB-i-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set2-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8442,#23843897261590194,CB-a-fb-CT-US-U 4x5-20191107-R-realhandbestperfcaptions_set2-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8443,#23843897248010194,CB-i-fb-CT-US-U 1x1-20191107-R-realhandbestperfcaptions_set1-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8444,#23843897247660194,CB-a-fb-CT-US-U 1x1-20191107-R-realhandbestperfcaptions_set1-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8445,#23843897246660194,CB-i-fb-CT-US-U 4x5-20191107-K-filter-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8446,#23843897245810194,CB-a-fb-CT-US-U 4x5-20191107-K-filter-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8447,#23843897242940194,CB-i-fb-CT-US-U 1x1-20191107-R-realhandbestperfcaptions_set2-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8448,#23843897242700194,CB-a-fb-CT-US-U 1x1-20191107-R-realhandbestperfcaptions_set2-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8449,#23843897205640194,CB-i-fb-CT-US-U 4x5-20191107-K-filter-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8450,#23843897205520194,CB-a-fb-CT-US-U 4x5-20191107-K-filter-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8451,#23843897198240194,CB-i-fb-CT-US-U 1x1-20191107-K-filter-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8452,#23843897198040194,CB-a-fb-CT-US-U 1x1-20191107-K-filter-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8453,#23843897179810194,CB-i-fb-CT-US-U 9x16-20191107-K-filter-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8454,#23843897179660194,CB-a-fb-CT-US-U 9x16-20191107-K-filter-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8455,#23843896699470194,CB-i-fb-CT-US-U 1x1-20191107-M-flags-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8456,#23843896698910194,CB-a-fb-CT-US-U 1x1-20191107-M-flags-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8457,#23843896678480194,CB-i-fb-CT-US-U 16x9-20191107-M-flags-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8458,#23843896677800194,CB-a-fb-CT-US-U 16x9-20191107-M-flags-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8459,#23843896670060194,CB-i-fb-CT-US-U 9x16-20191107-M-flags-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8460,#23843896669780194,CB-a-fb-CT-US-U 9x16-20191107-M-flags-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8461,#23843896643570194,CB-i-fb-CT-US-U 4x5-20191107-M-flags-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8462,#23843896643240194,CB-a-fb-CT-US-U 4x5-20191107-M-flags-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8463,#23843896632760194,CB-i-fb-CT-US-U 16x9-20191107-M-flags-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8464,#23843896632220194,CB-a-fb-CT-US-U 16x9-20191107-M-flags-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8465,#23843896626580194,CB-i-fb-CT-US-U 1x1-20191107-M-flags-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8466,#23843896626490194,CB-a-fb-CT-US-U 1x1-20191107-M-flags-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8467,#23843896609620194,CB-i-fb-CT-US-U 4x5-20191107-M-flags-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8468,#23843896609010194,CB-a-fb-CT-US-U 4x5-20191107-M-flags-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8469,#23843896606320194,CB-i-fb-CT-US-U 9x16-20191107-M-flags-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8470,#23843896605790194,CB-a-fb-CT-US-U 9x16-20191107-M-flags-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8471,#23843896596120194,CB-i-fb-CT-US-U 1x1-20191107-K-music-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8472,#23843896594640194,CB-a-fb-CT-US-U 1x1-20191107-K-music-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8473,#23843896590170194,CB-i-fb-CT-US-U 4x5-20191107-K-music-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8474,#23843896590090194,CB-a-fb-CT-US-U 4x5-20191107-K-music-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8475,#23843896576720194,CB-i-fb-CT-US-U 9x16-20191107-K-music-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8476,#23843896576600194,CB-a-fb-CT-US-U 9x16-20191107-K-music-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8477,#23843892992680194,CB-i-fb-CT-US-U 9x16-20191106-J-realhandphonefail-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8478,#23843892992090194,CB-a-fb-CT-US-U 9x16-20191106-J-realhandphonefail-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8479,#23843892984340194,CB-i-fb-CT-US-U 9x16-20191106-A-skins-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8480,#23843892983130194,CB-a-fb-CT-US-U 9x16-20191106-A-skins-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8481,#23843892982300194,CB-i-fb-CT-US-U 1x1-20191106-A-skins-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8482,#23843892981410194,CB-a-fb-CT-US-U 1x1-20191106-A-skins-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8483,#23843892978690194,CB-i-fb-CT-US-U 4x5-20191106-J-realhandphonefail-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8484,#23843892975670194,CB-a-fb-CT-US-U 4x5-20191106-J-realhandphonefail-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8485,#23843892931570194,CB-i-fb-CT-US-U 1x1-20191106-J-realhandphonefail-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8486,#23843892931030194,CB-a-fb-CT-US-U 1x1-20191106-J-realhandphonefail-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8487,#23843892923980194,CB-i-fb-CT-US-U 9x16-20191106-J-realhandipadfailfast-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8488,#23843892923530194,CB-a-fb-CT-US-U 9x16-20191106-J-realhandipadfailfast-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8489,#23843892917040194,CB-i-fb-CT-US-U 4x5-20191106-A-skins-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8490,#23843892915960194,CB-a-fb-CT-US-U 4x5-20191106-A-skins-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8491,#23843892899280194,CB-i-fb-CT-US-U 4x5-20191106-J-realhandipadfailfast-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8492,#23843892899140194,CB-a-fb-CT-US-U 4x5-20191106-J-realhandipadfailfast-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8493,#23843892877410194,CB-i-fb-CT-US-U 1x1-20191106-A-skins-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8494,#23843892877220194,CB-a-fb-CT-US-U 1x1-20191106-A-skins-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8495,#23843892875950194,CB-i-fb-CT-US-U 1x1-20191106-J-realhandipadfailfast-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8496,#23843892875740194,CB-a-fb-CT-US-U 1x1-20191106-J-realhandipadfailfast-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8497,#23843892873260194,CB-i-fb-CT-US-U 4x5-20191106-A-skins-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8498,#23843892873150194,CB-a-fb-CT-US-U 4x5-20191106-A-skins-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8499,#23843892872560194,CB-i-fb-CT-US-U 9x16-20191106-A-skins-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8500,#23843892872440194,CB-a-fb-CT-US-U 9x16-20191106-A-skins-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8501,#23843890352630194,CB-i-fb-CT-US-U 9x16-20191106-R-tints-2,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8502,#23843890352530194,CB-a-fb-CT-US-U 9x16-20191106-R-tints-2,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8503,#23843890310550194,CB-i-fb-SL-T4_6.11,0.0,#23843868995520194,CB-i-fb-SL-T4,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8504,#23843890310540194,CB-i-fb-SL-DACH_6.11,0.0,#23843867569500194,CB-i-fb-SL-DACH,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8505,#23843890310530194,CB-i-fb-SL-T2_6.11,0.0,#23843868995440194,CB-i-fb-SL-T2,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8506,#23843890310520194,CB-i-fb-SL-Scan_6.11,0.0,#23843867700640194,CB-i-fb-SL-Scan,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8507,#23843890310510194,CB-a-fb-SL-BENELUX_6.11,0.0,#23843864667290194,CB-a-fb-SL-BENELUX,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8508,#23843890310500194,CB-i-fb-SL-US_6.11,0.0,#23843868966180194,CB-i-fb-SL-US,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8509,#23843890310490194,CB-a-fb-SL-DACH_6.11,0.0,#23843864667270194,CB-a-fb-SL-DACH,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8510,#23843890310480194,CB-a-fb-SL-US_6.11,0.0,#23843860403000194,CB-a-fb-SL-US,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8511,#23843890310470194,CB-a-fb-SL-T4_6.11,0.0,#23843864667370194,CB-a-fb-SL-T4,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8512,#23843890310430194,CB-a-fb-SL-RUMXBRID_6.11,0.0,#23843864667240194,CB-a-fb-SL-RUMXBRID,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8513,#23843890310420194,CB-i-fb-BENELUX_6.11,0.0,#23843867604240194,CB-i-fb-BENELUX,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8514,#23843890310410194,CB-a-fb-SL-TRIN_6.11,0.0,#23843864667230194,CB-a-fb-SL-TRIN,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8515,#23843890310400194,CB-a-fb-SL-UKCAAU_6.11,0.0,#23843862121380194,CB-a-fb-SL-UKCAAU-v2,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8516,#23843890310390194,CB-a-fb-SL-T2_6.11,0.0,#23843864667320194,CB-a-fb-SL-T2,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8517,#23843890310380194,CB-a-fb-SL-RoEU_6.11,0.0,#23843864667310194,CB-a-fb-SL-RoEU,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8518,#23843890310370194,CB-i-fb-SL-RUMXBRID_6.11,0.0,#23843868995490194,CB-i-fb-SL-RUMXBRID,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8519,#23843890310360194,CB-a-fb-SL-Scan_6.11,0.0,#23843864667300194,CB-a-fb-SL-Scan,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8520,#23843890310350194,CB-i-fb-SL-UKCAAU_6.11,0.0,#23843868995470194,CB-i-fb-SL-UKCAAU,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8521,#23843890310340194,CB-i-fb-SL-RoEU_6.11,0.0,#23843868995420194,CB-i-fb-SL-RoEU,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8522,#23843890303210194,CB-i-fb-CT-US-U 9x16-20191106-R-tints-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
8523,#23843890303130194,CB-a-fb-CT-US-U 9x16-20191106-R-tints-1,0.0,#23843881313120194,CB-a-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,PAUSED
8524,#23843887957570194,CB-i-fb-CT-US-U 4x5-20191105-R-calltoaction-1,0.0,#23843881313270194,CB-i-fb-CT 2019-45,0.0,0.0,0.0,APP_INSTALLS,0,ACTIVE
